2.560964400963130050e+00,-1.472507333202915270e+00,-4.097060476543383789e-01,1.046934482340441397e+00,-5.981465175465741080e-01,1.527516176615215659e+00,5.785480460131213754e-01,-1.145571762730991650e-01,6.975283491718375917e-01,-1.364517232124962565e+00,-1.121756081373959324e+00,-2.141078517672735104e-01,-5.488175582010299536e-01,5.674227910352078741e-01,1.421332037956448691e+00,4.496687616894892714e-02,1.005860155308497594e+00,-2.215811989688762029e+00,-8.814014779320575865e-01,1.943227732645585348e+00,-4.606633412772631608e-01,2.451977593861416616e-01,3.629697575817107946e-01,-1.462408144780728225e+00,9.005611543778772043e-01,2.941226378632909588e-01,-6.337552923523607218e-01,-1.192177829516542165e+00,1.182471768228872788e+00,-6.077803415455400593e-01,1.808544503522623748e+00,-8.244144195668017261e-01,4.432341353171191933e-01,1.021376938525327516e+00,-7.960325306802565337e-02,-1.227990516101274743e+00,-1.763942475036415436e+00,1.603817660497564690e+00,1.455666918682011035e+00,-1.269078544541202724e+00,5.987480923044079528e-01,-7.259861182129974111e-01,8.603000445218085268e-01,-2.246906741947603425e+00,-1.135631979630489008e+00,1.711562207331298824e+00,-1.876270504827314556e-01,6.672064222658012911e-01,1.348553873713818740e+00,8.454267992760242656e-01
9.925439713943819964e-01,6.409896723423913478e-02,8.386495784432982381e-01,1.900963632800662939e-01,1.129242837960575230e+00,5.818718539367291331e-01,4.236520475555797249e-01,-7.150977412952639334e-01,4.848166056724695361e-03,2.610377163604598039e-01,-6.677550113097765472e-01,-1.185656818979474059e+00,4.787637470718054122e-01,-1.247611389039700702e+00,-2.159823041082503448e+00,-7.969901352466221556e-02,2.259599175093732759e-01,-1.108784417493975827e+00,-4.377506635005914415e-01,1.570838329193574134e+00,-3.006399533479436892e-01,2.946363165546129093e+00,-4.992583778024662911e-01,7.007614949197792376e-01,2.008187406588633372e+00,-9.933640958843144020e-01,-3.948968533567035477e-01,-1.867793814322026014e-01,-1.062538496517624553e+00,-2.359099721203053446e-02,-3.183117075775238058e-01,-9.565385908488235889e-02,-1.008601915363668278e+00,-5.069704916055942090e-02,3.580461576702026472e-01,-3.772993806149418372e-01,-2.126960352782211405e+00,-1.455672841493324432e+00,7.252130509870745589e-01,7.871269194201850894e-01,1.537420564956730074e+00,-1.797588664488466159e-01,1.655228487228320278e+00,-2.514587693876615959e-02,-2.626754986044923523e-01,1.815437330015456929e-02,-7.139033303021108390e-01,1.641475345471837377e+00,2.892484790184325361e-01,9.227534951741435121e-01
1.431068496358004483e+00,-1.012781593363946131e+00,-9.050334733952052346e-01,1.851450755269974380e-01,-4.598871391947986220e-01,-1.585323522943435648e-01,-7.218253123134196203e-01,-2.674216200005906652e-01,1.568565556319263754e+00,7.627130090949171826e-02,1.265899588563356604e+00,1.577927000862013318e-01,4.209438049161054463e-01,9.680647269673038346e-01,5.083686728466279003e-01,-1.699607821459554191e-01,-8.964731653953039725e-01,-1.417754452994394176e+00,6.575946177356690736e-01,-9.540995782224559463e-01,2.324190109823318362e-01,-1.176796981605163106e+00,6.213561488289459644e-02,1.756280758618545379e+00,-7.548435908162479113e-02,1.207750082176968442e+00,-1.259816914834430257e+00,8.923224595111338697e-01,9.946499869267506622e-01,2.878902951852943204e+00,9.497312531612397413e-01,-1.059609968797072144e+00,2.592997857329273903e-01,2.065897811922668748e+00,4.229631610057097979e-01,-1.961953758165198292e-01,-8.950191560646569844e-01,2.375207596857153991e+00,6.787631219045022757e-01,2.382710941010142691e-01,5.060741249667178865e-01,5.909685622678610972e-01,2.400157655323827688e-01,9.430057084149128244e-01,1.549568189062187074e+00,-1.492881096516892325e-01,-3.308849739671739787e+00,-1.100845235403919320e+00,-3.189838604180132986e-01,1.028125377615209501e+00
1.377354163090765971e+00,-3.171130655727549819e-03,6.611924948482214570e-02,-1.960671266465939533e-01,1.113161005006829407e-01,3.294801891448603803e-02,-4.568932507314061864e-01,1.786988321276590796e-01,-2.220552106041063511e-01,-6.046208720936708803e-01,6.537528803362030461e-03,-5.830559023235457050e-02,1.372717410314956865e+00,-8.604067461094715430e-01,-4.188838893682618192e-01,2.916198893820845850e+00,-7.322019910085362238e-01,9.741061004506730292e-01,-2.811528578081358143e-01,5.822330622995738891e-02,2.157884424410393187e+00,9.955924384179593023e-01,-2.435244668331419671e-01,-9.034166652976582945e-01,-1.077579895221177253e+00,-8.945306081260814834e-02,-3.711734927297483111e-05,7.514776204130374504e-01,2.175391600991399554e-01,2.407692566318050620e+00,1.829424665676686157e+00,-1.795453356074286355e-02,-1.498666261857465765e+00,1.870797548145156086e-01,-3.381468145832617900e-01,-7.900023848612069965e-01,1.361994541914733681e+00,-1.497601579814520578e+00,-1.006294063148372719e-01,4.444345778941748426e-01,-1.471487278682222177e+00,-1.166892417356448775e+00,1.193741417250000936e+00,9.064479864724493963e-01,1.663188586280572867e+00,5.325479713372290869e-01,1.408331315340303869e+00,6.064829749723934516e-01,-3.818543143888926128e-01,-1.531676238167665405e+00
-6.051931863812151646e-02,1.935963872243693595e+00,1.267152017716447476e+00,6.637226929715882573e-01,-9.586752715042767825e-01,-4.423914270843150032e-01,6.792971087010943876e-01,-6.373065485873778968e-01,7.795509760505522912e-02,9.828429108869993769e-01,-7.483407328238464995e-01,1.319419683778521479e+00,4.983649921419797124e-01,-1.556777373740992454e+00,9.067681525408988197e-02,6.403088463462369706e-01,1.122786849950297761e+00,-4.871350824782652578e-02,-5.906049188405274597e-01,-9.899224674470787910e-01,1.366488094717481117e+00,1.736379546634120974e+00,5.679370739218451147e-01,2.002574157620225836e+00,-1.070856559842603417e-02,1.554228344437742715e+00,-5.825366064636332553e-01,5.423135247827723937e-01,2.739809454223910423e-01,6.851051118147827301e-01,-9.369101023353296753e-01,-1.562794807834946731e+00,1.981326144052946159e+00,4.700685845473315805e-01,9.351601175605565031e-01,1.064968417023015368e+00,-1.551192642598641758e+00,-1.054016502624130158e+00,-1.987772619269629615e-01,9.102054645092311214e-01,1.563976443578141806e+00,4.129044621009314575e-01,-1.463009624801357711e-01,4.631627605985177976e-03,2.503309028761454003e-01,-1.249271576358099933e+00,-7.870755631006409736e-01,5.376690085703798028e-01,1.985099116928497054e+00,1.028120743611413257e+00
-1.878289530101972249e-01,5.965223600150404426e-02,1.817882634129695196e+00,2.809773417876366142e-01,1.681589117919027876e-01,-5.342051562602898040e-02,-1.697221541094365627e+00,-2.032119174774275283e+00,6.645754526338661927e-01,1.121026426082346150e+00,-1.033112923705917785e+00,4.401165821753526552e-01,9.885929093691503411e-02,1.869124613184365735e+00,-2.622414940555381491e-02,1.215213578411456385e+00,-2.045134017847650976e-01,2.015222942455800137e+00,-7.417390234828883377e-01,-1.810262185651151656e-01,1.270668635521176038e+00,5.963822209240621230e-01,1.002832506389999434e+00,8.200510383916552737e-01,-1.280466787142287455e+00,9.639806089374817200e-01,-1.248814102306525786e+00,-1.013154093790711086e+00,-1.133232265305937903e+00,-1.020170363977111139e+00,-5.208248109848415686e-01,1.502986093278176227e+00,-2.950395588693874860e-01,2.240564104007657598e+00,2.949668218559570843e+00,8.476511264237688303e-01,-6.181959650862000055e-01,1.936090195931156943e+00,-1.284817585951438357e+00,3.713345693656139312e-01,-2.612274657320418081e-01,2.888636061217875750e-01,2.078324999996693789e-01,7.885975408324790159e-01,2.602394009068189074e-01,1.899655555438636956e+00,-1.651160870637804756e-01,-4.704007465633610607e-01,-4.673561213853705265e-01,8.002801797399859973e-01
-8.067567898818301941e-01,-1.456229402409049856e+00,-3.547503666172959758e-01,6.594310695539741252e-01,9.679722044561550609e-03,9.839860933666549903e-01,2.607378465079787100e-01,1.070642861984777205e+00,-3.869220879314919648e-01,-1.035153683798659463e+00,-2.583069763405559938e-01,-4.500144848922944529e-01,-1.932970324531910755e+00,8.169229555655086461e-01,4.652713698729062375e-01,9.445647476735959946e-01,-8.433420497992016873e-01,-1.097355540312062505e+00,-8.476627907949893515e-02,-4.523174180414109014e-01,7.341401674113411380e-01,2.273663877345181994e-01,9.002809873576788080e-01,-1.792280079622444511e+00,1.897410931375815180e+00,1.727816500767085595e+00,1.172642943271086313e+00,3.233605976185455200e-02,1.345848483781234561e+00,1.734601875905920298e+00,-7.372055024013249858e-01,8.065882994144880636e-01,1.281304168618237593e+00,3.446473887501581013e-01,-1.579064125459891610e+00,1.275648402338815490e+00,-1.195008987292100200e-01,7.687545756957423482e-01,7.440076327628968311e-01,-5.995381265290774531e-01,2.904993257578843968e-01,3.654542361062981803e-02,2.356063532959600693e+00,8.104893981198321162e-01,5.606748028531324257e-01,-1.262169084865220725e+00,-1.092114504369666728e+00,-1.799838029504374770e+00,-1.282364539327549569e+00,-1.106560501606931757e+00
2.019012089275594946e+00,2.397387019099844752e-02,8.318556636467888676e-01,-9.693171588044564579e-01,-1.758900848157660457e+00,1.117924221771159132e+00,1.299556702975215750e+00,4.266607365990877643e-01,-1.960797676096663889e+00,7.524812709804319377e-01,9.325144194426866484e-01,4.942164371899194775e-01,-6.830618887556155761e-01,7.756744843601799388e-01,1.150045272000662422e+00,6.437181473940156717e-01,2.753126316977274612e-01,2.603541235737006909e-01,-5.072105090319664056e-01,1.393738571276536664e+00,1.481555978638669224e-01,1.514774849719321193e+00,3.204645057025338750e-01,-6.613068986299103225e-01,2.027732769811460667e+00,1.193495792983577219e+00,9.703844638670561240e-01,-6.048369741596631988e-01,3.829666295734818204e-01,-1.279707161112185743e+00,-3.379917637467650948e-01,8.633277498340585776e-01,-3.078829185635180155e-01,-3.724884462674381558e-01,3.796578760514194295e-01,-3.512755554174130657e-01,-3.383380662537415207e-01,-5.380230517918813127e-02,1.399397421172211553e+00,8.279114314942903619e-01,-2.360983491360922615e-01,1.132483595638681173e+00,4.655012987599132512e-01,1.003454163517007336e+00,8.377618839434510800e-01,9.768076277308955779e-01,1.356763704462944364e+00,-9.453416610425757760e-01,-4.148904622164542033e-01,2.169124186175235280e-01
-1.572130833257599392e+00,-4.775882207611857888e-01,6.920857983791037227e-02,-1.389083208464259700e+00,1.390504159364357006e+00,7.394180875703784128e-01,9.249659489310788074e-02,-2.859787081921698615e-01,-1.281497182206434271e+00,2.823225707546835883e-01,2.454841644737027762e-01,-8.061196296769894687e-01,-3.551948790281064805e-02,9.029606116473258837e-01,-7.290437365347857135e-01,-1.221652264551428724e+00,5.906614270259020749e-01,7.425186685404341347e-01,1.353791177100093779e-01,1.523426162943369855e-01,1.888557145787638003e+00,-6.722372015697766212e-01,7.430963886433136212e-01,-6.723417429420175395e-01,8.952182328386185661e-01,-6.842383658235343113e-02,5.103524772968026646e-01,6.934210173589411275e-02,2.897039944950723922e-01,4.577258563573784467e-01,9.190369227169912225e-01,5.055702955316686564e-01,-5.128654242469463664e-01,-8.724376551773320720e-01,7.260096772162653034e-01,-4.900373572157770141e-01,1.078833865914008205e+00,-7.238713068055085964e-01,7.418414240171894436e-01,-4.418201977566653671e-01,-6.428319173955828747e-01,1.891197579602775791e+00,-4.538544084650018018e-01,3.068995375478811849e-01,-1.099297345314479424e+00,7.054463101385785584e-02,-9.157511005722915320e-02,1.286367779874489914e+00,1.640883232644060330e+00,2.187447518781927780e+00
-3.495986631588344773e-01,7.950157478385293519e-01,1.252314415426010186e+00,1.245223440158027106e+00,6.248984348475995487e-01,1.578353784346163025e+00,-9.533582819507211426e-01,-8.975308774432158021e-01,6.100934873458602192e-02,-2.029441361412666345e-01,-1.395348135132537526e-02,-7.552666309784621390e-01,3.155116591900468115e-01,1.651537539170750524e+00,-2.423790901026988021e+00,1.040107559894475564e+00,1.785816226724394440e+00,-1.335338593822196218e+00,-9.573576053760939342e-01,-1.104511520812352598e+00,3.502364346617241608e+00,-5.562367829504468730e-01,1.997363312139868619e+00,1.492313764397284581e+00,4.862974089332765537e-01,1.376619027481854163e+00,6.323867704567490700e-01,1.843550173710718054e+00,1.076893895641521243e-01,-2.506850377393122553e+00,-1.886039062010731737e-01,5.632830170874750242e-02,2.036677934113984567e-01,-4.742751799356518250e-01,-1.266982905646518054e+00,-3.429502603219530821e-01,-1.505204919186971191e+00,-1.478372091802391264e+00,-1.698681672948562371e-01,1.091718267508371198e+00,8.256901479234673991e-01,2.634205431065523850e-01,5.067128345917836230e-01,-2.305074961795085808e-01,-6.134333798431265139e-01,1.043553739466048569e+00,1.093995573640167640e+00,-1.282196008774551199e+00,5.822462810602188066e-01,7.837363527791108009e-01
4.360969769528752482e-02,4.418087412854617146e-01,4.163773102349088151e-01,-5.112822371459661008e-01,-1.112209108634773846e+00,4.745301639226752188e-01,-3.486738680827892178e-01,3.134431438779783807e+00,1.086519462576607253e+00,2.226288180614729217e+00,9.987539158196211408e-01,-1.572872959839064722e+00,1.013097566142692418e+00,-8.502453279403812125e-01,4.973557957153819098e-01,8.021239212489449377e-01,2.822784953337253988e+00,-1.852263797561171932e-01,-1.299703419092105738e+00,-6.226826008254556788e-01,8.758068700948390406e-01,-2.205220738101760503e-01,1.664430090835192333e+00,5.189637365576946770e-01,6.909238878793739769e-01,-1.813808443878928145e+00,-5.605360772866430086e-01,1.315077964901395946e+00,9.790873492538929024e-02,-4.980904269520625149e-01,8.374838877948583837e-01,-1.567253514613878296e-02,-5.311888652604498384e-01,-2.298678145030921549e-01,8.023500412959860828e-02,-7.982990342722137700e-02,2.974433190409139782e-02,1.869618746103754114e+00,2.510268399176138754e+00,-1.061869754790767839e+00,1.380710917036606089e+00,-1.005063486328863664e+00,5.858123090221608598e-01,-7.375938899125781267e-01,-1.526308657412679848e+00,1.070431025184034546e+00,-1.444297553129056944e+00,9.089941538379681107e-01,-1.777537357040802901e-01,2.142759396119366500e+00
